cell_id,dataset,condition,realization,order,status,artifact_complete,missing_checkpoints,scientific_admission,endpoint_complete,invalid_reason,endpoint_complete_scope,primary_metrics_complete,full_validation_complete,sampled_drift_complete,unreceipted_checkpoints
2172052824abd70e8135366f,zsre,R1_nonlearned,1,101,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
5c394f4861164c1d5b31de4c,zsre,R1_nonlearned,1,102,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
c9d2325e783e57ac5eafa34d,zsre,R1_nonlearned,1,103,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
3fdc7c12d6d583f46608eac6,zsre,R1_nonlearned,1,104,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
a7d551c093fd3333314813a5,counterfact,R1_nonlearned,1,100,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
c402523c2460a62d6040ddd0,counterfact,R1_nonlearned,1,101,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
b103826472ba7653cd8fd13a,counterfact,R1_nonlearned,1,102,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
525ad705ad7008ed3ea378eb,counterfact,R1_nonlearned,1,103,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
8a4bcb6e358e98c523b0d0c3,counterfact,R1_nonlearned,1,104,missing_cell,False,"[100,300,1000]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
144f77ff21860a8a089a8080,mquake,R1_nonlearned,1,100,missing_cell,False,"[100,300]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,missing_cell,False,"[100,300]",False,False,unavailable,full_validation AND sampled_drift only,False,False,unavailable,unavailable
