step,tokens_seen,stage_index,T,error_lr,tau,tracking_residual,tracking_residual_skipped,pc_grad_norm,inner_energy_start,inner_energy_end,inner_grad_norm_last,bp_loss,pc_loss,hold,hold_ema,hold_baseline,hold_threshold,hold_reason,stage_end_step,pending_hold_steps,step_seconds
4017,20572160,2,4,0.1,0.4,0.9891485547301161,False,0.01818380132317543,3.402649599593133e-05,3.3657259336905554e-05,0.0003125616058241576,3.402649599593133e-05,3.365657903486863e-05,False,0.941536101338835,0.9773498671110223,0.9886749335555112,,4186,0,1.3629381656646729
4018,20577280,2,4,0.1,0.4,0.9844998210682001,False,0.018828075379133224,3.113792263320647e-05,3.065527926082723e-05,0.00034371172660030425,3.113792263320647e-05,3.065442433580756e-05,False,0.9419657385361286,0.9784506324795029,0.9892253162397515,,4186,0,1.3658764362335205
4019,20582400,2,4,0.1,0.4,0.9932712093642652,False,0.016395295038819313,3.079591624555178e-05,3.0588696972699836e-05,0.00026437893393449485,3.079591624555178e-05,3.0587998480768874e-05,False,0.94247879324441,0.9784506324795029,0.9892253162397515,,4186,0,1.3630354404449463
4020,20587520,2,4,0.1,0.4,0.8797191799395765,False,0.16584759950637817,0.0007920485222712159,0.0006967802764847875,0.005022125318646431,0.0007920485222712159,0.0006967774243094027,False,0.9418511971113617,0.9784506324795029,0.9892253162397515,,4186,0,1.3662745952606201
4021,20592640,2,4,0.1,0.4,0.8490800612274266,False,0.1348562091588974,0.000632620183750987,0.000537145184352994,0.0019908014219254255,0.000632620183750987,0.0005371426814235747,False,0.9409234857525223,0.9773498671110223,0.9886749335555112,,4186,0,1.3639914989471436
4022,20597760,2,4,0.1,0.4,0.9683649763263475,False,0.058935027569532394,0.0004942339146509767,0.0004785988130606711,0.0015322857070714235,0.0004942339146509767,0.0004785977362189442,False,0.9411979006582606,0.974761544764323,0.9873807723821615,,4186,0,1.3667845726013184
4023,20602880,2,4,0.1,0.4,0.9025762412721567,False,0.03401726856827736,9.285494888899848e-05,8.380867075175047e-05,0.0010237190872430801,9.285494888899848e-05,8.38074047351256e-05,False,0.9408116840643995,0.9726614744961088,0.9863307372480544,,4186,0,1.3639025688171387
4024,20608000,2,4,0.1,0.4,0.9011206080244268,False,0.045771524310112,0.00012936515850014985,0.00011657361028483137,0.0014728925889357924,0.00012936515850014985,0.0001165717767435126,False,0.9404147733039998,0.9726614744961088,0.9863307372480544,,4186,0,1.3673512935638428
4025,20613120,2,4,0.1,0.4,0.9854932196989254,False,0.028336932882666588,5.4747808462707326e-05,5.395359403337352e-05,0.00048360071377828717,5.4747808462707326e-05,5.3952109738020226e-05,False,0.9408655577679491,0.9726614744961088,0.9863307372480544,,4186,0,1.3644757270812988
4026,20618240,2,4,0.1,0.4,0.8994355911433521,False,0.056631844490766525,0.00020281349134165794,0.00018241767247673124,0.0021037706173956394,0.00020281349134165794,0.00018241541692987084,False,0.9404512581017032,0.9707800111967656,0.9853900055983829,,4186,0,1.3678843975067139
4027,20623360,2,4,0.1,0.4,0.9122712350514213,False,0.39838019013404846,0.0010722422739490867,0.0009781757835298777,0.004363815300166607,0.0010722422739490867,0.0009781689150258899,False,0.9401694578712003,0.9707800111967656,0.9853900055983829,,4186,0,1.3641912937164307
4028,20628480,2,4,0.1,0.4,0.9330352266734655,False,0.5370498895645142,0.0007812526309862733,0.0007289362256415188,0.003666722448542714,0.0007812526309862733,0.0007289309869520366,False,0.940098115559223,0.9707800111967656,0.9853900055983829,,4186,0,1.367342233657837
4029,20633600,2,4,0.1,0.4,0.9751168901398752,False,0.016037965193390846,3.8884372770553455e-05,3.791680865106173e-05,0.0005043819546699524,3.8884372770553455e-05,3.7915899156359956e-05,False,0.9404483033050294,0.9707800111967656,0.9853900055983829,,4186,0,1.3646659851074219
4030,20638720,2,4,0.1,0.4,0.9927666940728508,False,0.013846773654222488,4.3429081415524706e-05,4.3114945583511144e-05,0.00029354493017308414,4.3429081415524706e-05,4.311417796998285e-05,False,0.9409714872127076,0.9726614744961088,0.9863307372480544,,4186,0,1.3673553466796875
4031,20643840,2,4,0.1,0.4,0.9913152793204444,False,0.023285754024982452,2.6700523449108005e-05,2.6468636860954575e-05,0.00026054709451273084,2.6700523449108005e-05,2.6467929274076596e-05,False,0.9414749251337851,0.9726614744961088,0.9863307372480544,,4186,0,1.3650014400482178
4032,20648960,2,4,0.1,0.4,0.9632406547202023,False,0.18032822012901306,0.0010396934812888503,0.0010014750296249986,0.0027873259969055653,0.0010396934812888503,0.0010014713043347,False,0.9416925824296491,0.9726614744961088,0.9863307372480544,,4186,0,1.3682103157043457
4033,20654080,2,4,0.1,0.4,0.92183380192169,False,0.20244067907333374,0.0012916310224682093,0.001190669136121869,0.00515748793259263,0.0012916310224682093,0.0011906636646017432,False,0.9414939946245695,0.9726614744961088,0.9863307372480544,,4186,0,1.3649256229400635
4034,20659200,2,4,0.1,0.4,0.6792648902618986,False,0.1176629588007927,0.0003900455485563725,0.00026494424673728645,0.0035887700505554676,0.0003900455485563725,0.0002649409871082753,False,0.9388717035809429,0.9707800111967656,0.9853900055983829,,4186,0,1.3675956726074219
4035,20664320,2,4,0.1,0.4,0.9686789287286782,False,0.028983162716031075,4.158525189268403e-05,4.02827572543174e-05,0.000490805075969547,4.158525189268403e-05,4.028169860248454e-05,False,0.9391697758324202,0.9688091642112973,0.9844045821056486,,4186,0,1.3654050827026367
4036,20669440,2,4,0.1,0.4,0.735237022351142,False,0.09757485240697861,0.0003518714220263064,0.00025870889658108354,0.0038820074405521154,0.0003518714220263064,0.00025870598619803786,False,0.9371304482976075,0.9685219525275128,0.9842609762637564,,4186,0,1.3684966564178467
4037,20674560,2,4,0.1,0.4,0.9778004368037404,False,0.030711418017745018,7.154963532229885e-05,6.996126467129216e-05,0.000623948872089386,7.154963532229885e-05,6.99600568623282e-05,False,0.9375371481826689,0.9685219525275128,0.9842609762637564,,4186,0,1.365196943283081
4038,20679680,2,4,0.1,0.4,0.9895460877996591,False,0.021844061091542244,6.414436211343855e-05,6.347380258375779e-05,0.0004364839696791023,6.414436211343855e-05,6.347259477479383e-05,False,0.9380572375788389,0.9688091642112973,0.9844045821056486,,4186,0,1.3680453300476074
4039,20684800,2,4,0.1,0.4,0.993948276902593,False,0.0234527625143528,4.273918966646306e-05,4.248054392519407e-05,0.000274030928267166,4.273918966646306e-05,4.247956530889496e-05,False,0.9386161479720764,0.9707800111967656,0.9853900055983829,,4186,0,1.3653509616851807
4040,20689920,2,4,0.1,0.4,0.9888080422550933,False,0.02505607157945633,3.8946218410274014e-05,3.851033397950232e-05,0.0003234081086702645,3.8946218410274014e-05,3.8509515434270725e-05,False,0.9391180669149065,0.973868756419745,0.9869343782098725,,4186,0,1.3682219982147217
4041,20695040,2,4,0.1,0.4,0.9909627459573483,False,0.023761574178934097,4.621274638338946e-05,4.5795110054314137e-05,0.00034944023354910314,4.621274638338946e-05,4.579409142024815e-05,False,0.9396365137053309,0.9764586634718078,0.9882293317359039,,4186,0,1.3651447296142578
4042,20700160,2,4,0.1,0.4,0.9926972551789421,False,0.028159579262137413,4.384308704175055e-05,4.3522912164917216e-05,0.00030424678698182106,4.384308704175055e-05,4.352180985733867e-05,False,0.940167121120067,0.9784113653883724,0.9892056826941862,,4186,0,1.3689782619476318
4043,20705280,2,4,0.1,0.4,0.8799332579021526,False,0.1169171929359436,0.0002951107162516564,0.00025967773399315774,0.002855359809473157,0.0002951107162516564,0.0002596743288449943,False,0.9395647824878878,0.9784113653883724,0.9892056826941862,,4186,0,1.3652269840240479
4044,20710400,2,4,0.1,0.4,0.6743829931509981,False,0.040990717709064484,9.13334806682542e-05,6.159374606795609e-05,0.0011487934971228242,9.13334806682542e-05,6.159237818792462e-05,False,0.9369129645945189,0.9784113653883724,0.9892056826941862,,4186,0,1.3687982559204102
4045,20715520,2,4,0.1,0.4,0.9058277508132286,False,0.07355120033025742,0.00015200060443021357,0.00013768636563327163,0.001734068850055337,0.00015200060443021357,0.00013768400822300464,False,0.936602112456706,0.9764586634718078,0.9882293317359039,,4186,0,1.365096092224121
4046,20720640,2,4,0.1,0.4,0.9037496894153261,False,0.21214890480041504,0.0015747392317280173,0.0014231700915843248,0.003951577935367823,0.0015747392317280173,0.001423167996108532,False,0.9362735882262921,0.973868756419745,0.9869343782098725,,4186,0,1.3687999248504639
4047,20725760,2,4,0.1,0.4,0.9706671038197506,False,0.02588915452361107,6.082811887608841e-05,5.9043853980256245e-05,0.0006930590607225895,6.082811887608841e-05,5.9042638895334676e-05,False,0.9366175233822268,0.9716438632596827,0.9858219316298413,,4186,0,1.3650999069213867
4048,20730880,2,4,0.1,0.4,0.9873236413896682,False,0.03079080767929554,4.466672180569731e-05,4.410051042214036e-05,0.0003830603964161128,4.466672180569731e-05,4.409928806126118e-05,False,0.9371245845623012,0.9716438632596827,0.9858219316298413,,4186,0,1.3683452606201172
4049,20736000,2,4,0.1,0.4,0.9847512218745859,False,0.029757555574178696,4.633390926755965e-05,4.562737376545556e-05,0.0003901620802935213,4.633390926755965e-05,4.562633694149554e-05,False,0.9376008509354241,0.9728919969798129,0.9864459984899064,,4186,0,1.3651773929595947
4050,20741120,2,4,0.1,0.4,0.9808886852628657,False,0.04735077917575836,9.406240860698745e-05,9.226475231116638e-05,0.0006606729584746063,9.406240860698745e-05,9.226286056218669e-05,False,0.9380337292786985,0.9728919969798129,0.9864459984899064,,4186,0,1.3684983253479004
4051,20746240,2,4,0.1,0.4,0.9871736453545252,False,0.028562573716044426,6.395132368197665e-05,6.313106132438406e-05,0.00044217761023901403,6.395132368197665e-05,6.312967889243737e-05,False,0.9385251284394568,0.9728919969798129,0.9864459984899064,,4186,0,1.3651418685913086
4052,20751360,2,4,0.1,0.4,0.9429261546036207,False,0.04583584889769554,0.0001698277919786051,0.00016013506683520973,0.001444841967895627,0.0001698277919786051,0.0001601331605343148,False,0.9385691387010984,0.9728919969798129,0.9864459984899064,,4186,0,1.3685264587402344
4053,20756480,2,4,0.1,0.4,0.9837271516834212,False,0.016307808458805084,5.193239121581428e-05,5.10873032908421e-05,0.00044041857472620904,5.193239121581428e-05,5.108618279336952e-05,False,0.9390207188309216,0.9728919969798129,0.9864459984899064,,4186,0,1.3655309677124023
4054,20761600,2,4,0.1,0.4,0.9910316251048087,False,0.011313448660075665,3.790836126427166e-05,3.756838486879133e-05,0.00029558344976976514,3.790836126427166e-05,3.756759542739019e-05,False,0.9395408278936606,0.9764586634718078,0.9882293317359039,,4186,0,1.368896484375
4055,20766720,2,4,0.1,0.4,0.9902736594195531,False,0.034888312220573425,5.7073422794928774e-05,5.651830724673346e-05,0.000404939433792606,5.7073422794928774e-05,5.651708852383308e-05,False,0.9400481562089195,0.9764586634718078,0.9882293317359039,,4186,0,1.3653943538665771
4056,20771840,2,4,0.1,0.4,0.9737439777723317,False,0.02562885917723179,5.577051706495695e-05,5.4306205129250884e-05,0.0006129663670435548,5.577051706495695e-05,5.430483724921942e-05,False,0.9403851144245536,0.9764586634718078,0.9882293317359039,,4186,0,1.3685286045074463
4057,20776960,2,4,0.1,0.4,0.8776131603702008,False,0.1758793592453003,0.0004286634793970734,0.000376200710888952,0.003756090300157666,0.0004286634793970734,0.00037619780050590634,False,0.9397573948840101,0.9744304339561034,0.9872152169780517,,4186,0,1.3659682273864746
4058,20782080,2,4,0.1,0.4,0.9240106582719658,False,0.026459038257598877,8.08950062491931e-05,7.474784797523171e-05,0.0009068846702575684,8.08950062491931e-05,7.474616722902283e-05,False,0.9395999275178897,0.9744304339561034,0.9872152169780517,,4186,0,1.3690438270568848
4059,20787200,2,4,0.1,0.4,0.9824687438228898,False,0.01942967064678669,3.5336706787347794e-05,3.4717209928203374e-05,0.00035536085488274693,3.5336706787347794e-05,3.471648597042076e-05,False,0.9400286156809398,0.9764586634718078,0.9882293317359039,,4186,0,1.3657646179199219
4060,20792320,2,4,0.1,0.4,0.9497641524640794,False,0.060654010623693466,0.00014218575961422175,0.00013504293747246265,0.0011441604001447558,0.00014218575961422175,0.00013504149683285505,False,0.9401259710487712,0.9764586634718078,0.9882293317359039,,4186,0,1.369126558303833
4061,20797440,2,4,0.1,0.4,0.9567433609344104,False,0.03468182310461998,0.00020849374413955957,0.00019947500550188124,0.0014336016029119492,0.00020849374413955957,0.00019947256078012288,False,0.9402921449476275,0.9764586634718078,0.9882293317359039,,4186,0,1.3655989170074463
4062,20802560,2,4,0.1,0.4,0.8796299723854555,False,0.0407676137983799,9.59182798396796e-05,8.437259384663776e-05,0.0011924351565539837,9.59182798396796e-05,8.4371589764487e-05,False,0.9396855232220057,0.9764586634718078,0.9882293317359039,,4186,0,1.3693430423736572
4063,20807680,2,4,0.1,0.4,0.9790839541548884,False,0.016231495887041092,4.545411138678901e-05,4.450339110917412e-05,0.0005029544699937105,4.545411138678901e-05,4.450241249287501e-05,False,0.9400795075313345,0.9784113653883724,0.9892056826941862,,4186,0,1.3657381534576416
4064,20812800,2,4,0.1,0.4,0.8656911725176506,False,0.026770567521452904,4.670638372772373e-05,4.043330409331247e-05,0.0009570175898261368,4.670638372772373e-05,4.0432350942865014e-05,False,0.9393356241811976,0.9764586634718078,0.9882293317359039,,4186,0,1.3688726425170898
4065,20817920,2,4,0.1,0.4,0.8929323504952544,False,0.01858966052532196,3.688227661768906e-05,3.293337795184925e-05,0.000719006173312664,3.688227661768906e-05,3.293272675364278e-05,False,0.9388715914443382,0.9744304339561034,0.9872152169780517,,4186,0,1.3660805225372314
4066,20823040,2,4,0.1,0.4,0.9955879570185077,False,0.012705951929092407,2.5454472051933408e-05,2.5342165827169083e-05,0.00016299347043968737,2.5454472051933408e-05,2.534173836465925e-05,False,0.9394387551000799,0.9744304339561034,0.9872152169780517,,4186,0,1.3690803050994873
4067,20828160,2,4,0.1,0.4,0.9902933965580789,False,0.02037111110985279,3.46347333106678e-05,3.429854768910445e-05,0.0002854823542293161,3.46347333106678e-05,3.429771095397882e-05,False,0.9399473015146599,0.9744304339561034,0.9872152169780517,,4186,0,1.3659818172454834
4068,20833280,2,4,0.1,0.4,0.984313953015623,False,0.014720721170306206,3.373434810782783e-05,3.320518953842111e-05,0.00036768530844710767,3.373434810782783e-05,3.3204367355210707e-05,False,0.9403909680296695,0.9744304339561034,0.9872152169780517,,4186,0,1.3691484928131104
4069,20838400,2,4,0.1,0.4,0.976406839013086,False,0.020447736606001854,3.84557934012264e-05,3.7548499676631764e-05,0.0004269224591553211,3.84557934012264e-05,3.754770659725182e-05,False,0.9407511267395037,0.9757618645764806,0.9878809322882403,,4186,0,1.3658239841461182
4070,20843520,2,4,0.1,0.4,0.9867040736398719,False,0.01746067963540554,2.87632028630469e-05,2.83807694358984e-05,0.00030755263287574053,2.87632028630469e-05,2.8380176445352845e-05,False,0.9412106562085074,0.9771036379084133,0.9885518189542066,,4186,0,1.3692574501037598
4071,20848640,2,4,0.1,0.4,0.9918721677428435,False,0.009090367704629898,3.3140397135866806e-05,3.287103754701093e-05,0.0002459476236253977,3.3140397135866806e-05,3.2870553695829585e-05,False,0.9417172713238507,0.9771036379084133,0.9885518189542066,,4186,0,1.3661346435546875
4072,20853760,2,4,0.1,0.4,0.9952566640967975,False,0.011707121506333351,3.0060860808589496e-05,2.991827204823494e-05,0.00020384190429467708,3.0060860808589496e-05,2.9917644496890716e-05,False,0.9422526652515802,0.9771036379084133,0.9885518189542066,,4186,0,1.3684351444244385
4073,20858880,2,4,0.1,0.4,0.9628311840449949,False,0.03244589641690254,8.320245251525193e-05,8.010991587070748e-05,0.000866569229401648,8.320245251525193e-05,8.010815508896485e-05,False,0.9424584504395144,0.9757618645764806,0.9878809322882403,,4186,0,1.3657398223876953
4074,20864000,2,4,0.1,0.4,0.9390158818968645,False,0.0654618889093399,0.000335095712216571,0.0003146601957269013,0.0017016719793900847,0.000335095712216571,0.00031465862412005663,False,0.9424240247540878,0.9757618645764806,0.9878809322882403,,4186,0,1.3685526847839355
4075,20869120,2,4,0.1,0.4,0.9898920392850277,False,0.01965157315135002,3.358773028594442e-05,3.3248226827709004e-05,0.0003095321881119162,3.358773028594442e-05,3.3247350074816495e-05,False,0.9428987048993973,0.9757618645764806,0.9878809322882403,,4186,0,1.3658125400543213
4076,20874240,2,4,0.1,0.4,0.9924770111488561,False,0.015855010598897934,2.8117608962929808e-05,2.7906080504180863e-05,0.00025282762362621725,2.8117608962929808e-05,2.7905369279324077e-05,False,0.943394487961892,0.9757618645764806,0.9878809322882403,,4186,0,1.3688344955444336
4077,20879360,2,4,0.1,0.4,0.9665693343939563,False,0.06452664732933044,0.0002503654395695776,0.0002419955562800169,0.0014881432289257646,0.0002503654395695776,0.00024199164181482047,False,0.9436262364262126,0.9744304339561034,0.9872152169780517,,4186,0,1.3662993907928467
4078,20884480,2,4,0.1,0.4,0.9501999548360132,False,0.05832436680793762,0.00022206144058145583,0.00021100277081131935,0.0015618762699887156,0.00022206144058145583,0.0002109985362039879,False,0.9436919736103107,0.9744304339561034,0.9872152169780517,,4186,0,1.369201421737671
4079,20889600,2,4,0.1,0.4,0.9532031984511444,False,0.04928044229745865,0.00020997298997826874,0.00020014692563563585,0.001482706400565803,0.00020997298997826874,0.00020014296751469374,False,0.943787085858719,0.9722055407960412,0.9861027703980205,,4186,0,1.3661422729492188
4080,20894720,2,4,0.1,0.4,0.9736011266795864,False,0.05111845210194588,0.00020228135690558702,0.00019694135698955506,0.00120875786524266,0.00020228135690558702,0.0001969369186554104,False,0.9440852262669277,0.973672552225959,0.9868362761129795,,4186,0,1.368783712387085
4081,20899840,2,4,0.1,0.4,0.9818941989196012,False,0.048485368490219116,0.00016505747043993324,0.000162068972713314,0.0009206254035234451,0.00016505747043993324,0.00016206500004045665,False,0.9444633159934543,0.973672552225959,0.9868362761129795,,4186,0,1.3656890392303467
4082,20904960,2,4,0.1,0.4,0.9837174037242069,False,0.01834472455084324,5.650100138154812e-05,5.558101838687435e-05,0.0004769143706653267,5.650100138154812e-05,5.55798142158892e-05,False,0.9448558568707618,0.973672552225959,0.9868362761129795,,4186,0,1.369032859802246
4083,20910080,2,4,0.1,0.4,0.9947556615918859,False,0.014782344922423363,2.8875807402073406e-05,2.8724372896249406e-05,0.0002347590634599328,2.8875807402073406e-05,2.8723763534799218e-05,False,0.945354854917973,0.973672552225959,0.9868362761129795,,4186,0,1.3655173778533936
4084,20915200,2,4,0.1,0.4,0.9796817245980528,False,0.015796411782503128,4.278264532331377e-05,4.191337575321086e-05,0.0004614843928720802,4.278264532331377e-05,4.191258631180972e-05,False,0.9456981236147738,0.9744304339561034,0.9872152169780517,,4186,0,1.368682622909546
4085,20920320,2,4,0.1,0.4,0.8389226921313538,False,0.05137248709797859,0.00017999451665673405,0.00015100148448254913,0.0026093439664691687,0.00017999451665673405,0.0001510007568867877,False,0.9446303692999395,0.9744304339561034,0.9872152169780517,,4186,0,1.3656747341156006
4086,20925440,2,4,0.1,0.4,0.995561481238014,False,0.00873347744345665,2.1959742298349738e-05,2.1862273570150137e-05,0.00015956575225573033,2.1959742298349738e-05,2.1861953428015113e-05,False,0.9451396804193203,0.9757618645764806,0.9878809322882403,,4186,0,1.3694522380828857
4087,20930560,2,4,0.1,0.4,0.925412015150121,False,0.07683732360601425,0.00030427571618929505,0.00028158040367998183,0.0015695169568061829,0.00030427571618929505,0.00028157822089269757,False,0.9449424037666283,0.9757618645764806,0.9878809322882403,,4186,0,1.3658795356750488
4088,20935680,2,4,0.1,0.4,0.9861381158494902,False,0.021356480196118355,4.018475374323316e-05,3.96277173422277e-05,0.00038036235491745174,4.018475374323316e-05,3.9626880607102066e-05,False,0.945354360887457,0.9771036379084133,0.9885518189542066,,4186,0,1.3692541122436523
4089,20940800,2,4,0.1,0.4,0.9640946778428416,False,0.0853261649608612,0.00012009569036308676,0.0001157836159109138,0.000860762782394886,0.00012009569036308676,0.00011578237172216177,False,0.9455417640570107,0.9757618645764806,0.9878809322882403,,4186,0,1.365534782409668
4090,20945920,2,4,0.1,0.4,0.9506324328054014,False,0.027410220354795456,5.40957335033454e-05,5.14251587446779e-05,0.0007601499673910439,5.40957335033454e-05,5.1423874538159e-05,False,0.9455926707444946,0.9757618645764806,0.9878809322882403,,4186,0,1.368798017501831
4091,20951040,2,4,0.1,0.4,0.9838468254854431,False,0.01821206696331501,4.372419061837718e-05,4.301790613681078e-05,0.0004177583905402571,4.372419061837718e-05,4.301705848774873e-05,False,0.9459752122919041,0.9771036379084133,0.9885518189542066,,4186,0,1.3661448955535889
4092,20956160,2,4,0.1,0.4,0.9881720638704109,False,0.014647568576037884,2.7848158424603753e-05,2.7518772185430862e-05,0.0003059757291339338,2.7848158424603753e-05,2.7518111892277375e-05,False,0.9463971808076891,0.9784421954793143,0.9892210977396572,,4186,0,1.3696131706237793
4093,20961280,2,4,0.1,0.4,0.9658357004939367,False,0.015548386611044407,3.704585105879232e-05,3.578020550776273e-05,0.00043033892870880663,3.704585105879232e-05,3.57793178409338e-05,False,0.9465915660045515,0.9784421954793143,0.9892210977396572,,4186,0,1.3661880493164062
4094,20966400,2,4,0.1,0.4,0.9938435830000018,False,0.020004741847515106,2.9991200790391304e-05,2.9806562451994978e-05,0.00023361197963822633,2.9991200790391304e-05,2.9805791200487874e-05,False,0.947064086174506,0.9784421954793143,0.9892210977396572,,4186,0,1.3690040111541748
4095,20971520,2,4,0.1,0.4,0.9807772837120866,False,0.02689351886510849,4.975415868102573e-05,4.8797748604556546e-05,0.0005202135653235018,4.975415868102573e-05,4.8796537157613784e-05,False,0.9474012181498818,0.9784421954793143,0.9892210977396572,,4186,0,1.3663818836212158
4096,20976640,2,4,0.1,0.4,0.9767011853376091,False,0.01822841912508011,4.659644764615223e-05,4.5510805648518726e-05,0.0005176931153982878,4.659644764615223e-05,4.550955054583028e-05,False,0.9476942178217591,0.9784421954793143,0.9892210977396572,,4186,0,1.3690872192382812
4097,20981760,2,4,0.1,0.4,0.9809288904470199,False,0.013074408285319805,3.507440851535648e-05,3.440550062805414e-05,0.00042190271778963506,3.507440851535648e-05,3.440451473579742e-05,False,0.9480265645480117,0.9793828393764705,0.9896914196882353,,4186,0,1.365999460220337
4098,20986880,2,4,0.1,0.4,0.9832390408161653,False,0.009448513388633728,2.4634826331748627e-05,2.4221923013101332e-05,0.0003164776135236025,2.4634826331748627e-05,2.422135185042862e-05,False,0.9483786893106932,0.9802295041550697,0.9901147520775349,,4186,0,1.3691136837005615
4099,20992000,2,4,0.1,0.4,0.9865154355373705,False,0.011332040652632713,3.3297012123512104e-05,3.284801641711965e-05,0.0003662834351416677,3.3297012123512104e-05,3.28472706314642e-05,False,0.94876005677296,0.9808329844874761,0.9904164922437381,,4186,0,1.3664054870605469
4100,20997120,2,4,0.1,0.4,0.9629457128091125,False,0.07292069494724274,0.00023998339020181447,0.0002310909767402336,0.001411557081155479,0.00023998339020181447,0.0002310896961716935,False,0.9489019133333216,0.9808329844874761,0.9904164922437381,,4186,0,1.3687076568603516
4101,21002240,2,4,0.1,0.4,0.992570243062401,False,0.008194089867174625,2.7282550945528783e-05,2.7079848223365843e-05,0.0002194821572629735,2.7282550945528783e-05,2.707935345824808e-05,False,0.9493385966306125,0.9809087878549427,0.9904543939274714,,4186,0,1.3662340641021729
4102,21007360,2,4,0.1,0.4,0.989482567006272,False,0.012983477674424648,2.8886444852105342e-05,2.8582633603946306e-05,0.00026071464526467025,2.8886444852105342e-05,2.8581982405739836e-05,False,0.9497400363343691,0.9809087878549427,0.9904543939274714,,4186,0,1.3726305961608887
4103,21012480,2,4,0.1,0.4,0.9782303547944733,False,0.01156813744455576,3.7782454455737025e-05,3.695994382724166e-05,0.00044877795153297484,3.7782454455737025e-05,3.695929262903519e-05,False,0.9500249395189702,0.9808329844874761,0.9904164922437381,,4186,0,1.364091157913208
4104,21017600,2,4,0.1,0.4,0.9814562993208479,False,0.022058941423892975,3.703425682033412e-05,3.6347504646983e-05,0.00038388543180190027,3.703425682033412e-05,3.634672611951828e-05,False,0.950339253116989,0.9808329844874761,0.9904164922437381,,4186,0,1.366206169128418
4105,21022720,2,4,0.1,0.4,0.9869428337234599,False,0.011619658209383488,2.7743797545554116e-05,2.7381542167859152e-05,0.00029393433942459524,2.7743797545554116e-05,2.738093098741956e-05,False,0.9507052889230536,0.9808329844874761,0.9904164922437381,,4186,0,1.3644447326660156
4106,21027840,2,4,0.1,0.4,0.8852995687553475,False,0.02840437926352024,8.37880143080838e-05,7.417749293381348e-05,0.0011544087901711464,8.37880143080838e-05,7.417635060846806e-05,False,0.9500512317213765,0.9802295041550697,0.9901147520775349,,4186,0,1.366919994354248
4107,21032960,2,4,0.1,0.4,0.9380441815721617,False,0.01618237979710102,6.780661351513118e-05,6.36055992799811e-05,0.0008455274510197341,6.780661351513118e-05,6.360490078805014e-05,False,0.9499311612198843,0.9802295041550697,0.9901147520775349,,4186,0,1.365100622177124
4108,21038080,2,4,0.1,0.4,0.9402891277704428,False,0.020444586873054504,4.302896559238434e-05,4.0459668525727466e-05,0.0007255345117300749,4.302896559238434e-05,4.045887908432633e-05,False,0.9498347408853899,0.9802295041550697,0.9901147520775349,,4186,0,1.3666925430297852
4109,21043200,2,4,0.1,0.4,0.7582459241536418,False,0.03799140080809593,8.37382540339604e-05,6.349418981699273e-05,0.0013331137597560883,8.37382540339604e-05,6.349311297526583e-05,False,0.9479188527180724,0.9802295041550697,0.9901147520775349,,4186,0,1.3666419982910156
4110,21048320,2,4,0.1,0.4,0.9914377571948443,False,0.01407430600374937,2.2698483007843606e-05,2.250413308502175e-05,0.00023345477529801428,2.2698483007843606e-05,2.2503551008412614e-05,False,0.9483540417628401,0.9808329844874761,0.9904164922437381,,4186,0,1.3669817447662354
4111,21053440,2,4,0.1,0.4,0.9850169114722198,False,0.03734791651368141,4.7246583562809974e-05,4.6538683818653226e-05,0.0004430665576364845,4.7246583562809974e-05,4.6537734306184575e-05,False,0.9487206704599339,0.9809087878549427,0.9904543939274714,,4186,0,1.366713047027588
4112,21058560,2,4,0.1,0.4,0.9955558967322072,False,0.009801228530704975,2.623106774990447e-05,2.6114494175999425e-05,0.00018647534307092428,2.623106774990447e-05,2.6113930289284326e-05,False,0.9491890227226566,0.9809087878549427,0.9904543939274714,,4186,0,1.367452621459961
4113,21063680,2,4,0.1,0.4,0.8598485907308073,False,0.025447852909564972,5.934684304520488e-05,5.102929935674183e-05,0.0009721589158289135,5.934684304520488e-05,5.102823706693016e-05,False,0.948295618402738,0.9808329844874761,0.9904164922437381,,4186,0,1.3669018745422363
4114,21068800,2,4,0.1,0.4,0.9312907933175769,False,0.0367247648537159,7.303457823581994e-05,6.801643030485138e-05,0.0009222854860126972,7.303457823581994e-05,6.801518611609936e-05,False,0.9481255701518864,0.9802295041550697,0.9901147520775349,,4186,0,1.367455005645752
4115,21073920,2,4,0.1,0.4,0.9603670076278955,False,0.021936453878879547,6.426261825254187e-05,6.171569839352742e-05,0.0007800997118465602,6.426261825254187e-05,6.171439599711448e-05,False,0.9482479845266464,0.9793828393764705,0.9896914196882353,,4186,0,1.3671040534973145
4116,21079040,2,4,0.1,0.4,0.9924292745365784,False,0.03597624599933624,7.744356116745621e-05,7.68572572269477e-05,0.0003826380707323551,7.744356116745621e-05,7.685593300266191e-05,False,0.9486897974267456,0.9802295041550697,0.9901147520775349,,4186,0,1.3674039840698242
4117,21084160,2,4,0.1,0.4,0.9864937308921105,False,0.011540785431861877,3.193578595528379e-05,3.150445263599977e-05,0.0002977318945340812,3.193578595528379e-05,3.150388874928467e-05,False,0.9490678367613993,0.9802295041550697,0.9901147520775349,,4186,0,1.3675732612609863
